Compound,Source (ICSD ID or reference),A,A Oxidation State,B, B Oxidation State,B',B' Oxidation State,X,X Oxidation State,A Radius,B Radius,B' Radius,X Radius
La2GaCoO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ga,3,Co,3,O,-2,1.36,0.62,0.61,1.4
La2GaFeO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ga,3,Fe,3,O,-2,1.36,0.62,0.55,1.4
La2GaMnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ga,3,Mn,3,O,-2,1.36,0.62,0.645,1.4
La2GaNiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ga,3,Ni,3,O,-2,1.36,0.62,0.56,1.4
La2GaRuO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ga,3,Ru,3,O,-2,1.36,0.62,0.68,1.4
La2LiIrO6,414605,La,3,Li,1,Ir,5,O,-2,1.36,0.76,0.57,1.4
La2LiMoO6,202219,La,3,Li,1,Mo,5,O,-2,1.36,0.76,0.61,1.4
La2LiNbO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Li,1,Nb,5,O,-2,1.36,0.76,0.64,1.4
La2LiOsO6,416199,La,3,Li,1,Os,5,O,-2,1.36,0.76,0.575,1.4
La2LiReO6,168213,La,3,Li,1,Re,5,O,-2,1.36,0.76,0.58,1.4
La2LiRuO6,97487,La,3,Li,1,Ru,5,O,-2,1.36,0.76,0.565,1.4
La2LiSbO6,69192,La,3,Li,1,Sb,5,O,-2,1.36,0.76,0.6,1.4
La2LiVO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Li,1,V,5,O,-2,1.36,0.76,0.54,1.4
La2MgGeO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mg,2,Ge,4,O,-2,1.36,0.72,0.53,1.4
La2MgHfO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mg,2,Hf,4,O,-2,1.36,0.72,0.71,1.4
La2MgIrO6,79492,La,3,Mg,2,Ir,4,O,-2,1.36,0.72,0.625,1.4
La2MgMnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mg,2,Mn,4,O,-2,1.36,0.72,0.53,1.4
La2MgPtO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mg,2,Pt,4,O,-2,1.36,0.72,0.625,1.4
La2MgRhO6,88522,La,3,Mg,2,Rh,4,O,-2,1.36,0.72,0.6,1.4
La2MgRuO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mg,2,Ru,4,O,-2,1.36,0.72,0.62,1.4
La2MgSnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mg,2,Sn,4,O,-2,1.36,0.72,0.69,1.4
La2MgTiO6,152284,La,3,Mg,2,Ti,4,O,-2,1.36,0.72,0.605,1.4
La2MgZrO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mg,2,Zr,4,O,-2,1.36,0.72,0.72,1.4
La2MnIrO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mn,3,Ir,3,O,-2,1.36,0.645,0.68,1.4
La2MnRhO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mn,3,Rh,3,O,-2,1.36,0.645,0.665,1.4
La2MnRuO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mn,3,Ru,3,O,-2,1.36,0.645,0.68,1.4
La2MnTiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Mn,2,Ti,4,O,-2,1.36,0.67,0.605,1.4
La2MnVO6,163761,La,3,Mn,2,V,4,O,-2,1.36,0.67,0.58,1.4
La2NaIrO6,413634,La,3,Na,1,Ir,5,O,-2,1.36,1.02,0.57,1.4
La2NaOsO6,170175,La,3,Na,1,Os,5,O,-2,1.36,1.02,0.575,1.4
La2NaRuO6,413921,La,3,Na,1,Ru,5,O,-2,1.36,1.02,0.565,1.4
La2NiCoO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,3,Co,3,O,-2,1.36,0.56,0.61,1.4
La2NiFeO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,3,Fe,3,O,-2,1.36,0.56,0.55,1.4
La2NiGeO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,2,Ge,4,O,-2,1.36,0.69,0.53,1.4
La2NiIrO6,79494,La,3,Ni,2,Ir,4,O,-2,1.36,0.69,0.625,1.4
La2NiMnO6,186428,La,3,Ni,2,Mn,4,O,-2,1.36,0.69,0.53,1.4
La2NiPtO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,2,Pt,4,O,-2,1.36,0.69,0.625,1.4
La2NiRhO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,2,Rh,4,O,-2,1.36,0.69,0.6,1.4
La2NiRuO6,202277,La,3,Ni,2,Ru,4,O,-2,1.36,0.69,0.62,1.4
La2NiSnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,2,Sn,4,O,-2,1.36,0.69,0.69,1.4
La2NiTiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,2,Ti,4,O,-2,1.36,0.69,0.605,1.4
La2NiVO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,2,V,4,O,-2,1.36,0.69,0.58,1.4
La2NiZrO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Ni,2,Zr,4,O,-2,1.36,0.69,0.72,1.4
La2ScMnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Sc,3,Mn,3,O,-2,1.36,0.745,0.645,1.4
La2ZnHfO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Zn,2,Hf,4,O,-2,1.36,0.74,0.71,1.4
La2ZnIrO6,79493,La,3,Zn,2,Ir,4,O,-2,1.36,0.74,0.625,1.4
La2ZnMnO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Zn,2,Mn,4,O,-2,1.36,0.74,0.53,1.4
La2ZnPtO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Zn,2,Pt,4,O,-2,1.36,0.74,0.625,1.4
La2ZnRhO6,88523,La,3,Zn,2,Rh,4,O,-2,1.36,0.74,0.6,1.4
La2ZnRuO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Zn,2,Ru,4,O,-2,1.36,0.74,0.62,1.4
La2ZnTiO6,Prog. In Solid State Chem. 43 1-36 (2015),La,3,Zn,2,Ti,4,O,-2,1.36,0.74,0.605,1.4
Li2KAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,K,1,Al,3,F,-1,0.76,1.38,0.535,1.33
Li2KCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,K,1,Cr,3,F,-1,0.76,1.38,0.615,1.33
Li2KFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,K,1,Fe,3,F,-1,0.76,1.38,0.55,1.33
Li2KGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,K,1,Ga,3,F,-1,0.76,1.38,0.62,1.33
Li2KVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,K,1,V,3,F,-1,0.76,1.38,0.64,1.33
Li2NaAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Na,1,Al,3,F,-1,0.76,1.02,0.535,1.33
Li2NaCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Na,1,Cr,3,F,-1,0.76,1.02,0.615,1.33
Li2NaFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Na,1,Fe,3,F,-1,0.76,1.02,0.55,1.33
Li2NaGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Na,1,Ga,3,F,-1,0.76,1.02,0.62,1.33
Li2NaVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Na,1,V,3,F,-1,0.76,1.02,0.64,1.33
Li2RbAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Rb,1,Al,3,F,-1,0.76,1.52,0.535,1.33
Li2RbCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Rb,1,Cr,3,F,-1,0.76,1.52,0.615,1.33
Li2RbFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Rb,1,Fe,3,F,-1,0.76,1.52,0.55,1.33
Li2RbGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Rb,1,Ga,3,F,-1,0.76,1.52,0.62,1.33
Li2RbVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Rb,1,V,3,F,-1,0.76,1.52,0.64,1.33
Li3AlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Li,1,Al,3,F,-1,0.76,0.76,0.535,1.33
Li3CrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Li,1,Cr,3,F,-1,0.76,0.76,0.615,1.33
Li3FeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",li,1,Li,1,Fe,3,F,-1,,0.76,0.55,1.33
Li3GaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Li,1,Ga,3,F,-1,0.76,0.76,0.62,1.33
Li3VF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Li,1,Li,1,V,3,F,-1,0.76,0.76,0.64,1.33
Lu2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Lu,3,Co,2,Mn,4,O,-2,0.861,0.65,0.53,1.4
Lu2NiMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Lu,3,Ni,2,Mn,4,O,-2,0.861,0.69,0.53,1.4
Mn2AlSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Mn,2,Al,3,Sb,5,O,-2,0.83,0.535,0.6,1.4
Mn2CrSbO6,238799,Mn,3,Cr,3,Sb,3,O,-2,0.58,0.615,0.76,1.4
Mn2FeReO6,195628,Mn,2,Fe,3,Re,5,O,-2,0.83,0.55,0.58,1.4
Mn2FeSbO6,181147,Mn,2,Fe,3,Sb,5,O,-2,0.83,0.55,0.6,1.4
Mn2GaSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Mn,2,Ga,3,Sb,5,O,-2,0.83,0.62,0.6,1.4
Mn2VSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Mn,2,V,3,Sb,5,O,-2,0.83,0.64,0.6,1.4
Na2CsAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Cs,1,Al,3,F,-1,1.39,1.67,0.535,1.33
Na2CsCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Cs,1,Cr,3,F,-1,1.39,1.67,0.615,1.33
Na2CsFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Cs,1,Fe,3,F,-1,1.39,1.67,0.55,1.33
Na2CsGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Cs,1,Ga,3,F,-1,1.39,1.67,0.62,1.33
Na2CsVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Cs,1,V,3,F,-1,1.39,1.67,0.64,1.33
Na2KAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,K,1,Al,3,F,-1,1.39,1.38,0.535,1.33
Na2KCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,K,1,Cr,3,F,-1,1.39,1.38,0.615,1.33
Na2KFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,K,1,Fe,3,F,-1,1.39,1.38,0.55,1.33
Na2KGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,K,1,Ga,3,F,-1,1.39,1.38,0.62,1.33
Na2KVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,K,1,V,3,F,-1,1.39,1.38,0.64,1.33
Na2LiAlF6,280906,Na,1,Li,1,Al,3,F,-1,1.39,0.76,0.535,1.33
Na2LiCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Li,1,Cr,3,F,-1,1.39,0.76,0.615,1.33
Na2LiFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Li,1,Fe,3,F,-1,1.39,0.76,0.55,1.33
Na2LiGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Li,1,Ga,3,F,-1,1.39,0.76,0.62,1.33
Na2LiVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Li,1,V,3,F,-1,1.39,0.76,0.64,1.33
Na2RbAlF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Rb,1,Al,3,F,-1,1.39,1.52,0.535,1.33
Na2RbCrF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Rb,1,Cr,3,F,-1,1.39,1.52,0.615,1.33
Na2RbFeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Rb,1,Fe,3,F,-1,1.39,1.52,0.55,1.33
Na2RbGaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Rb,1,Ga,3,F,-1,1.39,1.52,0.62,1.33
Na2RbVF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Rb,1,V,3,F,-1,1.39,1.52,0.64,1.33
Na2SnTeO6,89017,Na,1,Sn,4,Te,6,O,-2,1.39,0.69,0.56,1.4
Na2TiTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Na,1,Ti,4,Te,6,O,-2,1.39,0.605,0.56,1.4
Na2ZrTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Na,1,Zr,4,Te,6,O,-2,1.39,0.72,0.56,1.4
Na3AlF6,74210,Na,1,Na,1,Al,3,F,-1,1.39,1.02,0.535,1.33
Na3CrF6,27070,Na,1,Na,1,Cr,3,F,-1,1.39,1.02,0.615,1.33
Na3DyCl6,422979,Na,1,Na,1,Dy,3,Cl,-1,1.39,1.02,0.912,1.81
Na3ErCl6,65145,Na,1,Na,1,Er,3,Cl,-1,1.39,1.02,0.89,1.81
Na3FeF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Fe,3,F,-1,1.39,1.02,0.55,1.33
Na3GaF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Ga,3,F,-1,1.39,1.02,0.62,1.33
Na3GdBr6,82354,Na,1,Na,1,Gd,3,Br,-1,1.39,1.02,0.938,1.96
Na3HoBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Ho,3,Br,-1,1.39,1.02,0.901,1.96
Na3HoCl6,409508,Na,1,Na,1,Ho,3,Cl,-1,1.39,1.02,0.901,1.81
Na3HoF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Ho,3,F,-1,1.39,1.02,0.901,1.33
Na3MnF6,66315,Na,1,Na,1,Mn,3,F,-1,1.39,1.02,0.645,1.33
Na3NiF6,26073,Na,1,Na,1,Ni,3,F,-1,1.39,1.02,0.56,1.33
Na3ScBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Sc,3,Br,-1,1.39,1.02,0.745,1.96
Na3ScCl6,166749,Na,1,Na,1,Sc,3,Cl,-1,1.39,1.02,0.745,1.81
Na3ScF6,400723,Na,1,Na,1,Sc,3,F,-1,1.39,1.02,0.745,1.33
Na3TiBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Ti,3,F,-1,1.39,1.02,0.67,1.33
Na3TiCl6,411050,Na,1,Na,1,Ti,3,Cl,-1,1.39,1.02,0.67,1.81
Na3VF6,27347,Na,1,Na,1,V,3,F,-1,1.39,1.02,0.64,1.33
Na3YbBr6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Yb,3,Br,-1,1.39,1.02,0.868,1.96
Na3YbCl6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Yb,3,Cl,-1,1.39,1.02,0.868,1.81
Na3YbF6,"Mat. Sci. Eng. 24, 81-151 (1998)",Na,1,Na,1,Yb,3,F,-1,1.39,1.02,0.868,1.33
Na3YBr6,82355,Na,1,Na,1,Y,3,Br,-1,1.39,1.02,0.9,1.96
Na3YCl6,59886,Na,1,Na,1,Y,3,Cl,-1,1.39,1.02,0.9,1.81
Nd2CoMnO6,157948,Nd,3,Co,2,Mn,4,O,-2,1.27,0.65,0.53,1.4
Nd2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Co,2,Pt,4,O,-2,1.27,0.65,0.625,1.4
Nd2CoRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Co,2,Ru,4,O,-2,1.27,0.65,0.62,1.4
Nd2CuIrO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Cu,2,Ir,4,O,-2,1.27,0.73,0.625,1.4
Nd2CuMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Cu,2,Mn,4,O,-2,1.27,0.73,0.53,1.4
Nd2CuSnO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Cu,2,Sn,4,O,-2,1.27,0.73,0.69,1.4
Nd2CuTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Cu,2,Ti,4,O,-2,1.27,0.73,0.605,1.4
Nd2GaMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Ga,3,Mn,3,O,-2,1.27,0.62,0.645,1.4
Nd2LiIrO6,414150,Nd,3,Li,1,Ir,5,O,-2,1.27,0.76,0.57,1.4
Nd2LiOsO6,416198,Nd,3,Li,1,Os,5,O,-2,1.27,0.76,0.575,1.4
Nd2LiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Li,1,Ru,5,O,-2,1.27,0.76,0.565,1.4
Nd2MgIrO6,420876,Nd,3,Mg,2,Ir,4,O,-2,1.27,0.72,0.625,1.4
Nd2MgPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Mg,2,Pt,4,O,-2,1.27,0.72,0.625,1.4
Nd2MgSnO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Mg,2,Sn,4,O,-2,1.27,0.72,0.69,1.4
Nd2MgTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Mg,2,Ti,4,O,-2,1.27,0.72,0.605,1.4
Nd2MnNiO6,160727,Nd,3,Mn,3,Ni,3,O,-2,1.27,0.645,0.56,1.4
Nd2MnRhO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Mn,3,Rh,3,O,-2,1.27,0.645,0.665,1.4
Nd2MnTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Mn,2,Ti,4,O,-2,1.27,0.67,0.605,1.4
Nd2NaIrO6,413636,Nd,3,Na,1,Ir,5,O,-2,1.27,1.02,0.57,1.4
Nd2NaOsO6,170177,Nd,3,Na,1,Os,5,O,-2,1.27,1.02,0.575,1.4
Nd2NaRuO6,413922,Nd,3,Na,1,Ru,5,O,-2,1.27,1.02,0.565,1.4
Nd2NiPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Ni,2,Pt,4,O,-2,1.27,0.69,0.625,1.4
Nd2NiRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Ni,2,Ru,4,O,-2,1.27,0.69,0.62,1.4
Nd2ZnPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Nd,3,Zn,2,Pt,4,O,-2,1.27,0.74,0.625,1.4
Pb2AlNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Al,3,Nb,5,O,-2,1.49,0.535,0.64,1.4
Pb2CaReO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ca,2,Re,6,O,-2,1.49,1,0.55,1.4
Pb2CaTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ca,2,Te,6,O,-2,1.49,1,0.56,1.4
Pb2CaUO6,182556,Pb,2,Ca,2,U,6,O,-2,1.49,1,0.73,1.4
Pb2CdMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Cd,2,Mo,6,O,-2,1.49,0.95,0.59,1.4
Pb2CdReO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Cd,2,Re,6,O,-2,1.49,0.95,0.55,1.4
Pb2CdTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Cd,2,Te,6,O,-2,1.49,0.95,0.56,1.4
Pb2CdUO6,182557,Pb,2,Cd,2,U,6,O,-2,1.49,0.95,0.73,1.4
Pb2CdWO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Cd,2,W,6,O,-2,1.49,0.95,0.6,1.4
Pb2CoMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Co,2,Mo,6,O,-2,1.49,0.65,0.59,1.4
Pb2CoNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Co,3,Nb,5,O,-2,1.49,0.61,0.64,1.4
Pb2CoReO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Co,2,Re,6,O,-2,1.49,0.65,0.55,1.4
Pb2CoTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Co,3,Ta,5,O,-2,1.49,0.61,0.64,1.4
Pb2CoWO6,77912,Pb,2,Co,2,W,6,O,-2,1.49,0.65,0.6,1.4
Pb2CrNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Cr,3,Nb,5,O,-2,1.49,0.615,0.64,1.4
Pb2CrTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Cr,3,Ta,5,O,-2,1.49,0.615,0.64,1.4
Pb2CuWO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Cu,2,W,6,O,-2,1.49,0.73,0.6,1.4
Pb2DyNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Dy,3,Nb,5,O,-2,1.49,0.912,0.64,1.4
Pb2FeMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Fe,3,Mo,5,O,-2,1.49,0.55,0.61,1.4
Pb2FeNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Fe,3,Nb,5,O,-2,1.49,0.55,0.64,1.4
Pb2FeReO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Fe,3,Re,5,O,-2,1.49,0.55,0.58,1.4
Pb2FeTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Fe,3,Ta,5,O,-2,1.49,0.55,0.64,1.4
Pb2FeTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Fe,4,Ti,4,O,-2,1.49,0.585,0.605,1.4
Pb2FeWO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Fe,2,W,6,O,-2,1.49,0.61,0.6,1.4
Pb2GaNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ga,3,Nb,5,O,-2,1.49,0.62,0.64,1.4
Pb2InNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,In,3,Nb,5,O,-2,1.49,0.8,0.64,1.4
Pb2LuNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Lu,3,Nb,5,O,-2,1.49,0.861,0.64,1.4
Pb2MgMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Mg,2,Mo,6,O,-2,1.49,0.72,0.59,1.4
Pb2MgReO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Mg,2,Re,6,O,-2,1.49,0.72,0.55,1.4
Pb2MgTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Mg,2,Te,6,O,-2,1.49,0.72,0.56,1.4
Pb2MgUO6,182555,Pb,2,Mg,2,U,6,O,-2,1.49,0.72,0.73,1.4
Pb2MgWO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Mg,2,W,6,O,-2,1.49,0.72,0.6,1.4
Pb2MnNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Mn,3,Nb,5,O,-2,1.49,0.645,0.64,1.4
Pb2MnTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Mn,3,Ta,5,O,-2,1.49,0.645,0.64,1.4
Pb2MnTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Mn,2,Te,6,O,-2,1.49,0.67,0.56,1.4
Pb2NaIO6,427114,Pb,2,Na,1,I,7,O,-2,1.49,1.02,0.53,1.4
Pb2NiMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ni,2,Mo,6,O,-2,1.49,0.69,0.59,1.4
Pb2NiReO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ni,2,Re,6,O,-2,1.49,0.69,0.55,1.4
Pb2NiTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ni,2,Te,6,O,-2,1.49,0.69,0.56,1.4
Pb2NiUO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ni,2,U,6,O,-2,1.49,0.69,0.73,1.4
Pb2NiWO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Ni,2,W,6,O,-2,1.49,0.69,0.6,1.4
Pb2ScNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Sc,3,Nb,5,O,-2,1.49,0.745,0.64,1.4
Pb2ScSbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Sc,3,Sb,5,O,-2,1.49,0.745,0.6,1.4
Pb2ScTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Sc,3,Ta,5,O,-2,1.49,0.745,0.64,1.4
Pb2SrUO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Sr,2,U,6,O,-2,1.49,1.18,0.73,1.4
Pb2TmNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Tm,3,Nb,5,O,-2,1.49,0.88,0.64,1.4
Pb2YbNbO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Yb,3,Nb,5,O,-2,1.49,0.868,0.64,1.4
Pb2YbTaO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Yb,3,Ta,5,O,-2,1.49,0.868,0.64,1.4
Pb2ZnMoO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Zn,2,Mo,6,O,-2,1.49,0.74,0.59,1.4
Pb2ZnReO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Zn,2,Re,6,O,-2,1.49,0.74,0.55,1.4
Pb2ZnTeO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Zn,2,Te,6,O,-2,1.49,0.74,0.56,1.4
Pb2ZnUO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Zn,2,U,6,O,-2,1.49,0.74,0.73,1.4
Pb2ZnWO6,Prog. In Solid State Chem. 43 1-36 (2015),Pb,2,Zn,2,W,6,O,-2,1.49,0.74,0.6,1.4
Pr2CoMnO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Co,2,Mn,4,O,-2,0.99,0.65,0.53,1.4
Pr2CoPtO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Co,2,Pt,4,O,-2,0.99,0.65,0.625,1.4
Pr2CoRuO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Co,2,Ru,4,O,-2,0.99,0.65,0.62,1.4
Pr2CuSnO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Cu,2,Sn,4,O,-2,0.99,0.73,0.69,1.4
Pr2CuTiO6,Prog. In Solid State Chem. 43 1-36 (2015),Pr,3,Cu,2,Ti,4,O,-2,0.99,0.73,0.605,1.4
Pr2LiIrO6,414149,Pr,3,Li,1,Ir,5,O,-2,0.99,0.76,0.57,1.4
Pr2LiOsO6,416197,Pr,3,Li,1,Os,5,O,-2,0.99,0.76,0.575,1.4
